CODGEO,NB,ANNEE
29284,6.95953556776837,2022
29284,352.82686136,2017
29285,58.0516490379185,2022
29285,70.479846449,2017
29286,15.6028612907634,2022
29286,11.045454545,2017
29287,1.89913593983077,2022
29287,152.0,2017
29288,67.0,2017
29288,63.4700689749795,2022
29289,3.55223880597015,2022
29289,38.0,2017
29290,47.362396633,2017
29290,91.4230310427375,2022
29291,151.86444213,2017
29291,93.2054121721739,2022
29292,3.09143416263107,2022
29292,1.0,2017
29293,4.0011932106,2017
29293,475.99258564207,2022
29294,85.225960233103,2022
29294,31.237453511,2017
29295,54.298556339,2017
29295,0.986802948418956,2022
29296,3.0772859755,2017
29296,71.5044645763777,2022
29297,0.0,2017
29297,242.567340277327,2022
29298,56.9391895626106,2022
29298,4.0068965517,2017
29299,33.87132093,2017
29299,41.1515659238411,2022
29300,73.298342074,2017
29300,3.07932738846304,2022
29301,70.740740741,2017
29301,53.0178431987407,2022
29302,631.78752459,2017
29302,336.3044659049,2022
2A001,611.698283392183,2022
2A001,7.0620634499,2017
2A004,1379.8238052868,2022
2A004,12207.309387,2017
2A006,300.375157447738,2022
2A006,2.8941476591,2017
2A008,397.525550742006,2022
2A008,23.130327363,2017
2A011,2.11538461538462,2022
2A011,4.7115384615,2017
2A014,18.5189873417722,2022
2A014,10.0,2017
2A017,292.63044858,2017
2A017,3.27218511283437,2022
2A018,9.6875,2022
2A018,24.375,2017
2A019,20.618181818,2017
2A019,15.1272727272727,2022
2A021,1.0,2017
2A021,2.96103896103896,2022
2A022,1.0375,2017
2A022,17.775,2022
2A024,42.0,2017
2A024,5.90374331550802,2022
2A026,30.9197335869946,2022
2A026,14.0,2017
2A027,4.24489795918367,2022
2A027,1.0,2017
2A028,17.1172413793103,2022
2A028,7.5586206897,2017
2A031,20.299755786845,2022
2A031,76.142857143,2017
2A032,291.935747226014,2022
2A032,589.22750486,2017
2A035,43.9464394902166,2022
2A035,2.0,2017
2A038,2.03846153846154,2022
2A038,0.0,2017
2A040,1.97781085897093,2022
2A040,101.06666667,2017
2A041,8.84785086345545,2022
2A041,487.61462295,2017
2A048,0.0,2017
2A048,0.994068507131587,2022
2A056,19.0,2017
2A056,6.11764705882353,2022
2A060,1.0,2017
2A060,7.4,2022
2A061,1.8392857143,2017
2A061,6.16071428571429,2022
2A062,68.7133328890853,2022
2A062,77.368855814,2017
2A064,0.0,2017
2A064,13.125,2022
2A065,41.0,2017
2A065,10.2752022020002,2022
2A066,0.0,2017
2A066,2.14035087719298,2022
2A070,9.0,2017
2A070,9.64782896387936,2022
2A071,4.9087675190677,2022
2A071,8.1531100478,2017
2A085,111.8472221,2017
2A085,105.269817190999,2022
2A089,1.0,2017
2A089,47.2781954887218,2022
2A090,2.67660609911622,2022
2A090,25.603197182,2017
2A091,4.9415204678,2017
2A091,22.5146198830409,2022
2A092,4.19018486632182,2022
2A092,209.0,2017
2A094,17.5263157894737,2022
2A094,0.0,2017
2A098,16.4232820960432,2022
2A098,0.0,2017
2A099,7.93409572749686,2022
2A099,41.455555556,2017
2A100,2.8208955224,2017
2A100,1.01492537313433,2022
2A103,336.97764531,2017
2A103,144.915306910016,2022
2A104,2.0649536454,2017
2A104,9.02591558678482,2022
2A108,0.928056479392691,2022
2A108,9.0,2017
2A114,133.164314850533,2022
2A114,7.0025491767,2017
2A115,9.93421052631579,2022
2A115,1.0133333333,2017
2A117,3.74193548387097,2022
2A117,0.0,2017
2A118,0.9858490566,2017
2A118,13.1798863296301,2022
2A119,0.0,2017
2A119,7.2043795620438,2022
2A127,14.4905660377358,2022
2A127,18.0,2017
2A128,4.0909090909,2017
2A128,14.1521739130435,2022
2A129,14.0,2017
2A129,1.72602739726027,2022
2A130,22.3106844375785,2022
2A130,115.7037037,2017
2A131,0.0,2017
2A131,2.12413793103448,2022
2A132,6.0,2017
2A132,40.3356164383562,2022
2A133,39.0066225165563,2022
2A133,0.0,2017
2A139,221.677649865739,2022
2A139,95.183965676,2017
2A141,1.936,2017
2A141,30.16,2022
2A142,24.4813259560482,2022
2A142,0.0,2017
2A144,5.0,2017
2A144,0.938053097345133,2022
2A146,17.3617021276596,2022
2A146,8.0,2017
2A154,17.641509434,2017
2A154,26.4905660377358,2022
2A158,0.837837837837838,2022
2A158,11.0,2017
2A160,3.43530451452595,2022
2A160,7.0,2017
2A163,86.500441056573,2022
2A163,0.9919419521,2017
2A174,15.478723404,2017
2A174,0.99009900990099,2022
2A181,41.3775461482595,2022
2A181,0.0,2017
2A186,11.0439681539543,2022
2A186,58.0,2017
2A189,38.0,2017
2A189,29.2182675483518,2022
2A191,1.01724137931034,2022
2A191,24.0,2017
2A196,5.92592592592593,2022
2A196,0.0,2017
2A197,29.3939393939394,2022
2A197,15.676767677,2017
2A198,4.16202151225969,2022
2A198,22.667074481,2017
2A200,0.0,2017
2A200,13.8955223880597,2022
2A203,27.7052631578947,2022
2A203,1.02,2017
2A204,0.979166666666667,2022
2A204,1.0,2017
2A209,14.5455495426639,2022
2A209,304.0,2017
2A211,5.0088809947,2017
2A211,29.5896560008028,2022
2A212,3.90955840488374,2022
2A212,2.9356927571,2017
2A215,176.642408223497,2022
2A215,2.0,2017
2A228,9.06787323134667,2022
2A228,4.4891836937,2017
2A232,3.93023699461213,2022
2A232,16.170818505,2017
2A240,2.2288094873,2017
2A240,37.9886315443304,2022
2A247,804.552601160894,2022
2A247,431.14673082,2017
2A249,209.035515152109,2022
2A249,682.57691833,2017
2A253,0.0,2017
2A253,0.848484848484849,2022
2A254,1.9334472915137,2022
2A254,20.9,2017
2A258,22.6349206349206,2022
2A258,11.8,2017
2A259,18.290322581,2017
2A259,2.16129032258065,2022
2A262,14.7115384615385,2022
2A262,5.88,2017
2A266,28.6741573033708,2022
2A266,2.0449438202,2017
2A268,6.0,2017
2A268,23.3333333333333,2022
2A269,19.0277406274859,2022
2A269,6.8335636603,2017
2A270,88.1094065894962,2022
2A270,6.8379448469,2017
2A271,7.2728890721,2017
2A271,275.293114959459,2022
2A272,195.102906808282,2022
2A272,624.53464079,2017
2A276,22.344071699131,2022
2A276,95.209304101,2017
2A278,16.1333333333333,2022
2A278,6.0,2017
2A279,2.95,2022
2A279,24.780487805,2017
2A282,4.84567901234568,2022
2A282,0.0,2017
2A284,3.9349593496,2017
2A284,13.2007052308105,2022
2A285,28.0,2017
2A285,24.4153846153846,2022
2A288,19.963561459,2017
2A288,11.8682178621347,2022
2A295,32.0709219858156,2022
2A295,1.0185185185,2017
2A300,31.0,2017
2A300,179.80874889164,2022
2A308,14.687369516297,2022
2A308,1.1111097344,2017
2A310,16.0,2017
2A310,2.51351351351351,2022
2A312,9.870843116,2017
2A312,88.5407352751415,2022
2A322,1.0280373832,2017
2A322,22.2528735632184,2022
2A323,67.0545424789428,2022
2A323,2.7537313433,2017
2A324,65.9281670524897,2022
2A324,23.0,2017
2A326,28.543307087,2017
2A326,41.0,2022
2A330,95.0,2017
2A330,34.0055472427199,2022
2A331,10.362318841,2017
2A331,14.7118644067797,2022
2A336,1.05329217593968,2022
2A336,84.303797468,2017
2A345,57.0,2017
2A345,63.4013265579494,2022
2A348,20.3911135926955,2022
2A348,11.984112363,2017
2A349,9.61680983611139,2022
2A349,122.0,2017
2A351,2.05713903418222,2022
2A351,81.605212946,2017
2A357,3.44,2017
2A357,11.28,2022
2A358,14.7115384615385,2022
2A358,16.0,2017
2A359,0.0,2017
2A359,2.12669706246641,2022
2A360,2.0,2022
2A360,0.0,2017
2A362,13.8981193283098,2022
2A362,9.9162112933,2017
2A363,1.0188679245,2017
2A363,19.0,2022
2B002,9.04502582975728,2022
2B002,10.909465021,2017
2B003,7.2,2017
2B003,2.16,2022
2B005,2.4137931034,2017
2B005,1.79310344827586,2022
2B007,1.05602809179556,2022
2B007,44.673340091,2017
2B009,73.2144857565004,2022
2B009,16.0,2017
2B010,8.0,2017
2B010,7.13589893305812,2022
2B012,0.0,2017
2B012,2.94444444444444,2022
2B013,0.0,2017
2B013,4.0,2022
2B015,1.2,2017
2B015,1.92,2022
2B016,1.0,2017
2B016,114.747772150485,2022
2B020,16.965151151,2017
2B020,131.124495669555,2022
2B023,31.2695652173913,2022
2B023,34.147826087,2017
2B025,2.025,2022
2B025,18.0,2017
2B029,49.1954561983314,2022
2B029,1.0,2017
2B030,2.51724137931034,2022
2B030,2.0,2017
2B033,124.92296404,2017
2B033,717.518357455586,2022
2B034,19.872340426,2017
2B034,5.37881240121439,2022
2B036,35.2577319587629,2022
2B036,29.0,2017
2B037,42.1711693514626,2022
2B037,1146.9907356,2017
2B039,11.0,2017
2B039,11.6393442622951,2022
2B042,473.95035856,2017
2B042,730.417876355348,2022
2B043,102.675215992411,2022
2B043,59.704493139,2017
2B045,2.9538461538,2017
2B045,3.04615384615385,2022
2B046,33.5751312400118,2022
2B046,47.012041685,2017
2B047,30.896236328,2017
2B047,1.99839050043829,2022
2B049,7.08068266183016,2022
2B049,12.033258468,2017
2B050,244.52532525,2017
2B050,82.4985627992116,2022
2B051,8.27027027027027,2022
2B051,0.0,2017
2B052,8.8421052631579,2022
2B052,0.0,2017
2B053,7.0,2022
2B053,0.0,2017
2B054,3.046875,2017
2B054,19.8918918918919,2022
2B055,1.03703703703704,2022
2B055,5.0862812127,2017
2B057,75.754587723,2017
2B057,13.8116418405473,2022
2B058,6.8895899054,2017
2B058,45.5994787191123,2022
2B059,7.54471544715447,2022
2B059,15.0,2017
2B063,5.05263157894737,2022
2B063,1.9375,2017
2B067,1.09090909090909,2022
2B067,4.0,2017
2B068,11.0,2017
2B068,4.0,2022
2B069,22.4,2017
2B069,4.06896551724138,2022
2B072,3.17647058823529,2022
2B072,10.0,2017
2B073,3.92982456140351,2022
2B073,0.0,2017
2B074,59.029180288,2017
2B074,0.994018782201699,2022
2B075,0.0,2017
2B075,6.17142857142857,2022
2B077,31.5780361893321,2022
2B077,108.12931034,2017
2B078,0.0,2017
2B078,2.0,2022
2B079,2.078008903,2017
2B079,10.0207117787773,2022
2B080,37.737931034,2017
2B080,33.7655172413793,2022
2B081,0.0,2017
2B081,15.2558139534884,2022
2B082,16.0,2017
2B082,16.9142857142857,2022
2B083,27.1761006289308,2022
2B083,1.0566037736,2017
2B084,21.3486168575518,2022
2B084,10.142104807,2017
2B086,10.5343915343915,2022
2B086,54.444444444,2017
2B087,376.0,2017
2B087,488.092274424344,2022
2B088,1.9733333333,2017
2B088,9.12309123045242,2022
2B093,188.0,2017
2B093,7.49381827991988,2022
2B095,40.6771653543307,2022
2B095,19.398496241,2017
2B096,940.0,2017
2B096,41.9719555364127,2022
2B097,2.94117647058824,2022
2B097,0.0,2017
2B101,17.307692308,2017
2B101,23.8846153846154,2022
2B102,2.9166666667,2017
2B102,24.0,2022
2B105,26.0869565217391,2022
2B105,0.0,2017
2B106,0.0,2017
2B106,3.0,2022
2B107,22.289473684,2017
2B107,3.23809523809524,2022
2B109,2.11694978230804,2022
2B109,14.0,2017
2B110,7.1891891892,2017
2B110,17.2537313432836,2022
2B111,24.519230769,2017
2B111,0.961538461538462,2022
2B112,43.279868683885,2022
2B112,0.0,2017
2B113,18.6428571428571,2022
2B113,17.035714286,2017
2B116,5.5714285714,2017
2B116,6.42857142857143,2022
2B120,12.0,2017
2B120,1056.24696209826,2022
2B121,100.711944285607,2022
2B121,0.0,2017
2B122,5.6785714286,2017
2B122,3.05084745762712,2022
2B123,613.75705237,2017
2B123,685.995545498926,2022
2B124,0.0,2017
2B124,5.13028079828419,2022
2B125,1.9215686275,2017
2B125,10.7843137254902,2022
2B126,11.6470588235294,2022
2B126,0.0,2017
2B134,89.8940567589073,2022
2B134,375.24063074,2017
2B135,48.0776780616498,2022
2B135,0.0,2017
2B136,23.6301369863014,2022
2B136,16.547945205,2017
2B137,1.91304347826087,2022
2B137,2.1739130435,2017
2B138,0.0,2017
2B138,22.4429530201342,2022
2B140,4.9519230769,2017
2B140,7.72173913043478,2022
2B143,46.8865679450254,2022
2B143,5.0919963201,2017
2B145,47.447619048,2017
2B145,35.4857142857143,2022
2B147,3.02727272727273,2022
2B147,29.0,2017
2B148,1097.48958404615,2022
2B148,28.862992983,2017
2B149,1.0,2022
2B149,4.0,2017
2B150,303.865854852206,2022
2B150,46.504828797,2017
2B152,44.177766464,2017
2B152,199.945673106133,2022
2B153,3.9652173913,2017
2B153,5.1304347826087,2022
2B155,0.9565217391,2017
2B155,1.06521739130435,2022
2B156,0.0,2017
2B156,5.76923076923077,2022
2B157,1.0,2017
2B157,11.0454545454545,2022
2B159,4.8395061728,2017
2B159,0.975308641975309,2022
2B161,23.2615384615385,2022
2B161,27.692307692,2017
2B162,1.9402560455,2017
2B162,150.621872917458,2022
2B164,3.68,2022
2B164,8.0,2017
2B165,1.0158227848,2017
2B165,56.3538717804562,2022
2B166,71.133534863423,2022
2B166,4.039500777,2017
2B167,114.920080351722,2022
2B167,17.025447715,2017
2B168,10.872909644,2017
2B168,5.24066903492218,2022
2B169,40.6597438393214,2022
2B169,13.758223126,2017
2B170,8.5765765766,2017
2B170,3.78378378378378,2022
2B171,3.0,2022
2B171,2.0,2017
2B172,0.0,2017
2B172,17.7419964973471,2022
2B173,4.9186055120339,2022
2B173,3.0,2017
2B175,40.3064516129032,2022
2B175,31.709090909,2017
2B176,0.0,2017
2B176,26.6447368421053,2022
2B177,16.0,2017
2B177,20.7123287671233,2022
2B178,14.191780822,2017
2B178,14.8888888888889,2022
2B179,10.3448275862069,2022
2B179,13.433333333,2017
2B180,0.0,2017
2B180,1.01282051282051,2022
2B182,11.0,2017
2B182,8.99637092852995,2022
2B183,12.5851063829787,2022
2B183,0.0,2017
2B184,15.375,2017
2B184,4.04301075268817,2022
2B185,1.8935583039,2017
2B185,2.02366516658115,2022
2B187,6.4060150376,2017
2B187,2.93233082706767,2022
2B188,21.2966978959354,2022
2B188,80.700389105,2017
2B190,7.868852459,2017
2B190,51.9460054244922,2022
2B192,27.484662577,2017
2B192,8.23021582733813,2022
2B193,49.253254808,2017
2B193,10.834943685016,2022
2B194,0.0,2017
2B194,2.0,2022
2B195,5.08,2017
2B195,8.784,2022
2B199,31.413043478,2017
2B199,9.14673913043478,2022
2B201,8.0,2022
2B201,0.9492385787,2017
2B202,10.8695652173913,2022
2B202,1.0434782609,2017
2B205,135.42123288,2017
2B205,146.971219594134,2022
2B206,12.5714285714286,2022
2B206,4.8571428571,2017
2B207,153.97504374,2017
2B207,34.7231878442936,2022
2B208,1.0,2022
2B208,28.0,2017
2B210,3.96491228070175,2022
2B210,30.0,2017
2B213,0.966101694915254,2022
2B213,7.65625,2017
2B214,3.0,2022
2B214,5.1851851852,2017
2B216,0.0,2017
2B216,5.0,2022
2B217,1.88,2022
2B217,7.8095238095,2017
2B218,4.56140350877193,2022
2B218,27.0,2017
2B219,21.658363002,2017
2B219,12.8414634146341,2022
2B220,22.6707317073171,2022
2B220,27.0,2017
2B221,1.0625,2017
2B221,1.0,2022
2B222,0.0,2017
2B222,2.0,2022
2B223,112.0,2017
2B223,33.4987475775779,2022
2B224,6.05785287975976,2022
2B224,6.9785932722,2017
2B225,16.1616161616162,2022
2B225,0.0,2017
2B226,19.525423729,2017
2B226,15.728813559322,2022
2B227,4.0,2022
2B227,0.0,2017
2B229,73.9410102759403,2022
2B229,60.277142857,2017
2B230,0.982758620689655,2022
2B230,0.0,2017
2B231,13.5823953969519,2022
2B231,16.0,2017
2B233,5.43918918918919,2022
2B233,54.0,2017
2B234,9.4736842105,2017
2B234,1.78947368421053,2022
2B235,4.09891361783916,2022
2B235,13.547239587,2017
2B236,6.0327868852459,2022
2B236,0.0,2017
2B238,3.04181266310251,2022
2B238,0.0,2017
2B239,0.9953271028,2017
2B239,1.01384910991438,2022
2B241,3.19354838709677,2022
2B241,0.0,2017
2B242,28.2992667855239,2022
2B242,48.0,2017
2B243,2.45161290322581,2022
2B243,1.0,2017
2B244,3.0,2022
2B244,1.0714285714,2017
2B245,8.7954545455,2017
2B245,0.977272727272727,2022
2B246,1.0,2017
2B246,5.63109003945387,2022
2B248,2.82352941176471,2022
2B248,14.651162791,2017
2B250,27.814569536,2017
2B250,28.4238410596026,2022
2B251,107.765675249396,2022
2B251,577.40528991,2017
2B252,31.1256830601093,2022
2B252,29.644808743,2017
2B255,2.72093023255814,2022
2B255,0.0,2017
2B256,0.935483870967742,2022
2B256,4.0,2017
2B257,8.0,2017
2B257,3.97530864197531,2022
2B260,34.217948718,2017
2B260,7.74358974358974,2022
2B261,1.96891163776889,2022
2B261,13.611951205,2017
2B263,3.04347826086957,2022
2B263,18.52173913,2017
2B264,34.0,2017
2B264,2.81538461538462,2022
2B265,74.212598425,2017
2B265,28.6995520708055,2022
2B267,0.0,2017
2B267,6.0,2022
2B273,9.21951219512195,2022
2B273,0.0,2017
2B274,6.54838709677419,2022
2B274,4.3440860215,2017
2B275,3.12676056338028,2022
2B275,15.084507042,2017
2B277,0.902879534562736,2022
2B277,0.0,2017
2B280,8.3174603175,2017
2B280,5.83018867924528,2022
2B281,45.7110616696554,2022
2B281,1.0,2017
2B283,175.802275995182,2022
2B283,47.0,2017
2B286,147.623047151521,2022
2B286,18.228482102,2017
2B287,0.9861111111,2017
2B287,4.86111111111111,2022
2B289,9.91452991452991,2022
2B289,19.0,2017
2B290,12.1494408493507,2022
2B290,2.9784172662,2017
2B291,3.0,2022
2B291,11.470588235,2017
2B292,1.08928571428571,2022
2B292,22.684931507,2017
2B293,28.2483359704674,2022
2B293,7.4558139535,2017
2B296,2.12307692307692,2022
2B296,1.9538461538,2017
2B297,4.49152542372881,2022
2B297,0.0,2017
2B298,14.0056672199161,2022
2B298,50.476839392,2017
2B299,19.0,2022
2B299,28.533333333,2017
2B301,8.14035087719298,2022
2B301,0.0,2017
2B302,22.0,2017
2B302,1.82352941176471,2022
2B303,31.994623656,2017
2B303,18.2294936585002,2022
2B304,29.204225352,2017
2B304,21.1510791366906,2022
2B305,170.748755813292,2022
2B305,537.00311679,2017
2B306,23.851239669,2017
2B306,0.958677685950413,2022
2B307,262.435570030232,2022
2B307,5.0462517302,2017
2B309,123.32072458,2017
2B309,5.02285071536693,2022
2B311,1.02319613111635,2022
2B311,126.84753956,2017
2B313,39.244369524,2017
2B313,9.81828861562038,2022
2B314,17.752348932,2017
2B314,20.9962169288237,2022
2B315,11.0,2017
2B315,45.9847671388624,2022
2B316,73.601617796,2017
2B316,14.1228547557062,2022
2B317,7.6,2022
2B317,0.0,2017
2B318,104.0,2017
2B318,141.659554170603,2022
2B319,39.6204155512998,2022
2B319,16.363866768,2017
2B320,1.93893096727945,2022
2B320,0.0,2017
2B321,3.0,2017
2B321,3.75,2022
2B327,26.553191489,2017
2B327,3.27769689093364,2022
2B328,13.0,2017
2B328,4.08333333333333,2022
2B329,18.828828829,2017
2B329,19.0,2022
2B332,2.88223673408876,2022
2B332,33.569013907,2017
2B333,0.9927536232,2017
2B333,29.478527607362,2022
2B334,39.0,2017
2B334,9.93548387096774,2022
2B335,0.0,2017
2B335,3.12831823601902,2022
2B337,1.0076335878,2017
2B337,1.8452380952381,2022
2B338,19.275862069,2017
2B338,12.1034482758621,2022
2B339,5.0,2017
2B339,10.0,2022
2B340,22.0,2017
2B340,6.34285714285714,2022
2B341,13.012390646,2017
2B341,7.26092193824379,2022
2B342,348.0,2017
2B342,159.532050005094,2022
2B343,311.02809131,2017
2B343,14.0180562731064,2022
2B344,7.9285714286,2017
2B344,2.04761904761905,2022
2B346,515.934602586933,2022
2B346,512.30251581,2017
2B347,1.0,2017
2B347,4.054781609706,2022
2B350,11.6465953989961,2022
2B350,1.9047619048,2017
2B352,3.92506039865542,2022
2B352,0.0,2017
2B353,1.9577660805,2017
2B353,14.1914430745086,2022
2B354,20.615384615,2017
2B354,15.0543420188691,2022
2B355,0.0,2017
2B355,21.2764362052067,2022
2B356,49.6712328767123,2022
2B356,0.0,2017
2B361,11.834482759,2017
2B361,0.973121806139739,2022
2B364,0.0,2017
2B364,15.0,2022
2B365,1.88679245283019,2022
2B365,2.2830188679,2017
2B366,10.0,2017
2B366,15.12,2022
30001,1.9796213094,2017
30001,1.96765725469581,2022
30002,67.606382107,2017
30002,6.09698461732469,2022
30003,1.9784524211,2017
30003,675.831526192405,2022
30004,11.0571189906408,2022
30004,40.275388758,2017
30005,15.2695186725496,2022
30005,0.0,2017
30006,16.0224484391757,2022
30006,95.809776833,2017
30007,3002.54260111468,2022
30007,8474.7053786,2017
30008,0.0,2017
30008,101.021432064507,2022
30009,11.0639534883721,2022
30009,0.0,2017
30010,155.71584088,2017
30010,196.602831720432,2022
30011,320.54045868,2017
30011,25.7279608770019,2022
30012,6.1830869565912,2022
30012,86.080742748,2017
30013,70.3818583063255,2022
30013,66.738323781,2017
30014,221.315465680408,2022
30014,184.05939131,2017
30015,1.9655172414,2017
30015,1.95804195804196,2022
30016,26.668081207,2017
30016,60.4656049850348,2022
30017,7.15594617765701,2022
30017,4.019047619,2017
30018,28.4305873161987,2022
30018,79.779092702,2017
30019,247.854599814119,2022
30019,28.200928687,2017
30020,12.9885936261548,2022
30020,195.6590621,2017
30021,21.465189873,2017
30021,21.1476035064068,2022
30022,10.2857142857143,2022
30022,42.0,2017
30023,1.0749682338,2017
30023,58.5636922793351,2022
30024,1.0460526316,2017
30024,3.09941651144782,2022
30025,58.0,2017
30025,37.3004587525758,2022
30026,62.8822602681437,2022
30026,2.0011369527,2017
30027,0.955338958438849,2022
30027,2.0157117703,2017
30028,610.63856113,2017
30028,1353.34955082697,2022
30029,61.391951273,2017
30029,421.742794477701,2022
30030,31.732590529,2017
30030,29.2040331120172,2022
30031,6.90917548591168,2022
30031,0.0,2017
30032,674.87022398,2017
30032,488.151738028289,2022
30033,5.0,2017
30033,626.740275838251,2022
30034,116.82117242,2017
30034,787.843656410461,2022
30035,13.5336511757081,2022
30035,7.1773146627,2017
30036,41.0,2017
30036,17.0392888065832,2022
30037,158.729604038096,2022
30037,205.63040343,2017
30038,25.454545455,2017
30038,46.3099661080952,2022
30039,360.19213605,2017
30039,110.105559699014,2022
30040,38.445509923,2017
30040,6.78093484998918,2022
30041,8.88281227810283,2022
30041,10.60427344,2017
30042,30.897993928,2017
30042,219.73527188131,2022
30043,50.7649846909245,2022
30043,7.224577555,2017
30044,1.03896103896104,2022
30044,5.9301946639,2017
30045,52.4,2017
30045,34.5219771154104,2022
30046,37.99691358,2017
30046,114.856763605915,2022
30047,14.466949214903,2022
30047,1.9564301109,2017
30048,8.1387283237,2017
30048,43.1315555859473,2022
30049,47.548037182,2017
30049,18.5175830821188,2022
30050,20.231213873,2017
30050,5.02994011976048,2022
30051,174.287101277397,2022
30051,0.0,2017
30052,121.00801453,2017
30052,130.955591923788,2022
30053,3.9641157301,2017
30053,4.36943772519252,2022
30054,46.405315615,2017
30054,27.8724563315166,2022
30055,27.9877591514995,2022
30055,0.9671641791,2017
30056,29.0,2017
30056,25.962115905076,2022
30057,320.0,2017
30057,5.66726549471814,2022
30058,12.915874058942,2022
30058,38.181818182,2017
30059,1.95884687273456,2022
30059,11.987297779,2017
30060,50.458795181,2017
30060,3.71975795098495,2022
30061,7.63514011200415,2022
30061,370.54591621,2017
30062,69.0,2017
30062,598.235774827483,2022
30064,11.9029850746269,2022
30064,7.4018691589,2017
30065,90.9623170106181,2022
30065,77.650167583,2017
30066,6.0808406353,2017
30066,51.9917466380064,2022
30067,14.917475728,2017
30067,76.2414638010645,2022
30068,69.599542334,2017
30068,5.24990316190331,2022
30069,0.0,2017
30069,52.2895353776449,2022
30070,131.354279871355,2022
30070,6.3884683172,2017
30071,47.234413965,2017
30071,2.8752662169465,2022
30072,4.19839767039989,2022
30072,5.8580645161,2017
30073,0.988402906550587,2022
30073,221.95734601,2017
30074,5.5555555556,2017
30074,7.0,2022
30075,13.299264966808,2022
30075,764.42632137,2017
30076,24.5864605522407,2022
30076,135.58741259,2017
30077,215.885138125035,2022
30077,0.9705600116,2017
30079,3.83406513858804,2022
30079,2.0076905527,2017
30080,4.0,2017
30080,4.81514572612028,2022
30081,69.1930052997622,2022
30081,213.0,2017
30082,213.70705631,2017
30082,388.476131543564,2022
30083,194.136535462611,2022
30083,22.991818835,2017
30084,31.1705294827788,2022
30084,54.466019417,2017
30085,92.443071047,2017
30085,85.4654704711156,2022
30086,66.9787434879339,2022
30086,85.041800643,2017
30087,4.0,2017
30087,13.5157894736842,2022
30088,25.880153986,2017
30088,7.63409864829543,2022
30089,4.0320163754,2017
30089,13.6829983369473,2022
30090,0.0,2017
30090,2.18880097681729,2022
30091,290.178276210791,2022
30091,313.46289025,2017
30092,2.9591179402,2017
30092,3.01172881016857,2022
30093,2.8986891331,2017
30093,0.929182694150835,2022
30094,0.0,2017
30094,9.12244897959184,2022
30095,24.4486009176318,2022
30095,6.1577785659,2017
30096,22.132046971,2017
30096,8.71548662244603,2022
30097,75.087126668,2017
30097,5.91764639748618,2022
30098,3.0,2017
30098,2.55525158470293,2022
30099,2.0,2017
30099,3.78726695474195,2022
30100,9.0257142857,2017
30100,0.987148613818009,2022
30101,115.021990237056,2022
30101,59.0,2017
30102,112.9281768,2017
30102,36.1273594184765,2022
30103,185.410557717982,2022
30103,2.9712460064,2017
30104,142.793302448501,2022
30104,0.0,2017
30105,54.8,2022
30105,2.0714285714,2017
30106,0.0,2017
30106,8.05229948558201,2022
30107,5.0,2017
30107,62.9799012284475,2022
30108,31.1847133757962,2022
30108,21.535031847,2017
30109,15.8599404854415,2022
30109,1.9554565702,2017
30110,57.131835871,2017
30110,16.5432218610759,2022
30111,0.0,2017
30111,49.1382426507257,2022
30112,60.0,2017
30112,5.91187678502721,2022
30113,5.0,2017
30113,14.1201313877514,2022
30114,24.0119718509917,2022
30114,0.0,2017
30115,8.15924280831507,2022
30115,9.1757151515,2017
30116,120.314853466087,2022
30116,128.70497673,2017
30117,4.76346050551899,2022
30117,35.394072486,2017
30119,31.0,2017
30119,13.6564417177914,2022
30120,59.93148103,2017
30120,21.1569420403857,2022
30121,2.952,2017
30121,30.1219439375267,2022
30122,64.9415108133543,2022
30122,50.792631189,2017
30123,409.82301134,2017
30123,349.889304797984,2022
30124,41.8958139332889,2022
30124,0.0,2017
30125,805.22048647,2017
30125,16.2312328824822,2022
30126,74.0,2017
30126,56.9572676681755,2022
30127,61.96107507,2017
30127,167.545635257765,2022
30128,6.98070826944346,2022
30128,796.68814835,2017
30129,32.23054755,2017
30129,51.0161183847684,2022
30130,0.0,2017
30130,2.00403649945871,2022
30131,51.111503523,2017
30131,63.0682566775136,2022
30132,659.0,2017
30132,98.9320477644251,2022
30133,127.0,2017
30133,68.9349074825276,2022
30134,41.810345051,2017
30134,5.06297210609249,2022
30135,380.90550330526,2022
30135,532.59361385,2017
30136,3.0896329895747,2022
30136,226.11900533,2017
30137,1.9999841348,2017
30137,23.0,2022
30138,118.209776746311,2022
30138,14.904718693,2017
30139,46.5333726247374,2022
30139,0.9778962551,2017
30140,2.50454307399015,2022
30140,28.0,2017
30141,536.0,2017
30141,858.932627383598,2022
30142,4.05644399095204,2022
30142,228.51103266,2017
30143,13.465698977864,2022
30143,33.0,2017
30144,44.0,2017
30144,2.93493530638631,2022
30145,1.0303871124,2017
30145,5.08891046116674,2022
30146,216.9133263,2017
30146,113.464702898784,2022
30147,30.075772235,2017
30147,21.3567690749025,2022
30148,31.4787657056767,2022
30148,27.839009288,2017
30149,2.9671772429,2017
30149,79.2744367205584,2022
30150,55.5203693282888,2022
30150,1.0,2017
30151,73.0,2017
30151,104.169655194604,2022
30152,0.0,2017
30152,174.585065087459,2022
30153,22.7027027027027,2022
30153,0.0,2017
30154,7.27769409976665,2022
30154,3.9813260542,2017
30155,334.08106446,2017
30155,595.707448851912,2022
30156,13.5386705005134,2022
30156,691.57638359,2017
30158,4.09642796782403,2022
